"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.INSTNM","Input.domain","Input.1","Input.2","Input.3","Input.4","Input.5","Input.6","Input.7","Input.8","Input.9","Input.10","Input.11","Answer.anythingelse","Answer.confidence","Answer.deadline","Answer.defaultpolicy","Answer.howapplied","Answer.optinpolicy","Answer.universal","Answer.universalpolicy","Approve","Reject"
"30U1YOGZGAWIMZD6TJ3HXENT1STDSF","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","308Q0PEVB8DKBFVN2T93W0U1A6X9I2","A24SPMNVOZI891","Submitted","Wed Aug 12 08:32:13 PDT 2020","Wed Aug 12 08:37:19 PDT 2020","Fri Aug 14 08:37:19 PDT 2020","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","Birmingham-Southern College","bsc.edu","https://www.bsc.edu/coronavirus.html","https://www.bsc.edu/communications/news/2020/03/coronavirusupdate.html","https://www.bsc.edu/communications/news/2020/index.html","https://www.bsc.edu/06.26.20_Return-to-the-Hilltop.pdf","https://www.bsc.edu/?tc=ix","https://www.bsc.edu/communications/news/2020/06/spring-2020-spring-deans-list.html","https://www.bsc.edu/communications/news/index.html","NA","NA","NA","NA","nothing specific","1","cannotdetermine","other","cannotdetermine","pnc","yes","NA"
"30U1YOGZGAWIMZD6TJ3HXENT1STDSF","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3G0WWMR1UVKIHFN0GBXHN3G765MNQ9","A2A28DJO2UXH02","Submitted","Wed Aug 12 08:09:09 PDT 2020","Wed Aug 12 08:13:11 PDT 2020","Fri Aug 14 08:13:11 PDT 2020","","","","242","0% (0/0)","0% (0/0)","0% (0/0)","Birmingham-Southern College","bsc.edu","https://www.bsc.edu/coronavirus.html","https://www.bsc.edu/communications/news/2020/03/coronavirusupdate.html","https://www.bsc.edu/communications/news/2020/index.html","https://www.bsc.edu/06.26.20_Return-to-the-Hilltop.pdf","https://www.bsc.edu/?tc=ix","https://www.bsc.edu/communications/news/2020/06/spring-2020-spring-deans-list.html","https://www.bsc.edu/communications/news/index.html","NA","NA","NA","NA","I hope everything goes back to normal after COVID.","1","after","cannotdetermine","partial","pnc","no","other"
"30U1YOGZGAWIMZD6TJ3HXENT1STDSF","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3HRMW88U16QOB4X1NCO2VI0POCU0M6","A8B610U8M73XK","Submitted","Wed Aug 12 09:54:22 PDT 2020","Wed Aug 12 10:02:29 PDT 2020","Fri Aug 14 10:02:29 PDT 2020","","","","487","0% (0/0)","0% (0/0)","0% (0/0)","Birmingham-Southern College","bsc.edu","https://www.bsc.edu/coronavirus.html","https://www.bsc.edu/communications/news/2020/03/coronavirusupdate.html","https://www.bsc.edu/communications/news/2020/index.html","https://www.bsc.edu/06.26.20_Return-to-the-Hilltop.pdf","https://www.bsc.edu/?tc=ix","https://www.bsc.edu/communications/news/2020/06/spring-2020-spring-deans-list.html","https://www.bsc.edu/communications/news/index.html","NA","NA","NA","NA","This is good policy","3","after","pnc","percourse","pnc","no","pnc"
"30U1YOGZGAWIMZD6TJ3HXENT1STDSF","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3J2UYBXQQLCMM1C90WHL6M33YBY06D","A29NA4283YJ26D","Submitted","Wed Aug 12 08:02:39 PDT 2020","Wed Aug 12 08:09:52 PDT 2020","Fri Aug 14 08:09:52 PDT 2020","","","","433","0% (0/0)","0% (0/0)","0% (0/0)","Birmingham-Southern College","bsc.edu","https://www.bsc.edu/coronavirus.html","https://www.bsc.edu/communications/news/2020/03/coronavirusupdate.html","https://www.bsc.edu/communications/news/2020/index.html","https://www.bsc.edu/06.26.20_Return-to-the-Hilltop.pdf","https://www.bsc.edu/?tc=ix","https://www.bsc.edu/communications/news/2020/06/spring-2020-spring-deans-list.html","https://www.bsc.edu/communications/news/index.html","NA","NA","NA","NA","","3","NA","NA","NA","NA","no","cannotdetermine"
"3H6W48L9F4PKIDX5IX4DUX73LOSPWK","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","32M8BPYGATMZQPIVGZFDOHGOEJPIGZ","A116P6BVCDEQ0N","Submitted","Wed Aug 12 08:25:54 PDT 2020","Wed Aug 12 08:32:09 PDT 2020","Fri Aug 14 08:32:09 PDT 2020","","","","375","0% (0/0)","0% (0/0)","0% (0/0)","University of North Alabama","una.edu","https://www.una.edu/pressroom/detail.php?id=1597","https://www.una.edu/pressroom/detail.php?id=1599","https://una.edu/","https://una.edu/pressroom/detail.php?id=1624","https://www.una.edu/housing/documents/HRL-Covid-19-Updates-3.23.20.pdf","https://una.edu/pressroom/detail.php?id=1600","https://www.una.edu/pressroom/detail.php?id=1602","https://www.una.edu/pressroom/detail.php?id=1620","NA","NA","NA","Link: https://www.una.edu/university-communications/campus-update-from-provost-ross-alexander---april-2,-2020.html","3","NA","NA","NA","NA","no","letter"
"3H6W48L9F4PKIDX5IX4DUX73LOSPWK","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3IKZ72A5B4GLQQXR2VMNB4CTZ3CNFE","APSN3KV49VLKX","Submitted","Wed Aug 12 08:07:21 PDT 2020","Wed Aug 12 08:10:31 PDT 2020","Fri Aug 14 08:10:31 PDT 2020","","","","190","0% (0/0)","0% (0/0)","0% (0/0)","University of North Alabama","una.edu","https://www.una.edu/pressroom/detail.php?id=1597","https://www.una.edu/pressroom/detail.php?id=1599","https://una.edu/","https://una.edu/pressroom/detail.php?id=1624","https://www.una.edu/housing/documents/HRL-Covid-19-Updates-3.23.20.pdf","https://una.edu/pressroom/detail.php?id=1600","https://www.una.edu/pressroom/detail.php?id=1602","https://www.una.edu/pressroom/detail.php?id=1620","NA","NA","NA","none","2","before","pnc","partial","letter","yes","NA"
"3H6W48L9F4PKIDX5IX4DUX73LOSPWK","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3JJVG1YBEBXRNKF5TT45YXLMTK2B5C","A1AYW18064EWED","Submitted","Wed Aug 12 08:57:52 PDT 2020","Wed Aug 12 09:03:27 PDT 2020","Fri Aug 14 09:03:27 PDT 2020","","","","335","0% (0/0)","0% (0/0)","0% (0/0)","University of North Alabama","una.edu","https://www.una.edu/pressroom/detail.php?id=1597","https://www.una.edu/pressroom/detail.php?id=1599","https://una.edu/","https://una.edu/pressroom/detail.php?id=1624","https://www.una.edu/housing/documents/HRL-Covid-19-Updates-3.23.20.pdf","https://una.edu/pressroom/detail.php?id=1600","https://www.una.edu/pressroom/detail.php?id=1602","https://www.una.edu/pressroom/detail.php?id=1620","NA","NA","NA","NO","3","before","pf","percourse","pf","yes","pf"
"3H6W48L9F4PKIDX5IX4DUX73LOSPWK","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","3Z4AIRP3C6DZC5HNX2UBK4ZX07D1XL","A2W45PHSNVS5LN","Submitted","Wed Aug 12 08:32:09 PDT 2020","Wed Aug 12 08:35:48 PDT 2020","Fri Aug 14 08:35:48 PDT 2020","","","","219","0% (0/0)","0% (0/0)","0% (0/0)","University of North Alabama","una.edu","https://www.una.edu/pressroom/detail.php?id=1597","https://www.una.edu/pressroom/detail.php?id=1599","https://una.edu/","https://una.edu/pressroom/detail.php?id=1624","https://www.una.edu/housing/documents/HRL-Covid-19-Updates-3.23.20.pdf","https://una.edu/pressroom/detail.php?id=1600","https://www.una.edu/pressroom/detail.php?id=1602","https://www.una.edu/pressroom/detail.php?id=1620","NA","NA","NA","Yes","3","before","letter","percourse","letter","yes","letter"
"3QREJ3J433X3WSOQ1RS3P54OT7IKLL","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","373ERPL3YO8GOT7KQM8T1SW4R98TRF","AEF74ZYJTTEIA","Submitted","Wed Aug 12 08:08:04 PDT 2020","Wed Aug 12 08:10:26 PDT 2020","Fri Aug 14 08:10:26 PDT 2020","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","University of Alaska Anchorage","uaa.alaska.edu","https://www.uaa.alaska.edu/news/archive/2020/03/coronavirus-update.cshtml","https://www.uaa.alaska.edu/news/archive/2020/05/congratulations-spring-class-2020.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/uaa-spring-2020-commencement.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/withdrawal-deadline-grading-options.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/alternate-course-delivery-summer.cshtml","https://www.uaa.alaska.edu/academics/office-of-academic-affairs/student-success/student-success-covid19.cshtml","https://kpc.uaa.alaska.edu/academics/academic-calendar/2019-2020-academic-calendar.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/refund-spring-parking-permit-covid-19.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/uaa-covid-19-updates-campus-events.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/update-residential-students-covid-19.cshtml","NA","","3","before","letter","percourse","pnc","yes","NA"
"3QREJ3J433X3WSOQ1RS3P54OT7IKLL","3GDF5H3EXKOE2EPYEQB9T0FL6S5525","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Aug 12 08:01:13 PDT 2020","4","BatchId:4149595;OriginalHitTemplateId:928390912;","1200","172800","Fri Aug 14 08:01:13 PDT 2020","","","39GXDJN2OTEPJGWDW828BTPKY3C8VC","A3F8UT6178B2A4","Submitted","Wed Aug 12 09:39:46 PDT 2020","Wed Aug 12 09:46:28 PDT 2020","Fri Aug 14 09:46:28 PDT 2020","","","","402","100% (53/53)","0% (0/0)","0% (0/0)","University of Alaska Anchorage","uaa.alaska.edu","https://www.uaa.alaska.edu/news/archive/2020/03/coronavirus-update.cshtml","https://www.uaa.alaska.edu/news/archive/2020/05/congratulations-spring-class-2020.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/uaa-spring-2020-commencement.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/withdrawal-deadline-grading-options.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/alternate-course-delivery-summer.cshtml","https://www.uaa.alaska.edu/academics/office-of-academic-affairs/student-success/student-success-covid19.cshtml","https://kpc.uaa.alaska.edu/academics/academic-calendar/2019-2020-academic-calendar.cshtml","https://www.uaa.alaska.edu/news/archive/2020/04/refund-spring-parking-permit-covid-19.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/uaa-covid-19-updates-campus-events.cshtml","https://www.uaa.alaska.edu/news/archive/2020/03/update-residential-students-covid-19.cshtml","NA","","3","after","letter","percourse","pnc","yes","NA"
